Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	3, 2, 1, 4, 5
CCN[C@H]1CO[C@@H](O[C@@H]2[C@@H](O)[C@H](NO[C@H]3C[C@H](O)[C@H](SC(=O)c4c(C)c(I)c(O)c(OC)c4OC)[C@@H](C)O3)[C@@H](C)O[C@H]2O[C@H]2C#C/C=C\C#C[C@]3(O)CC(=O)C(NC(=O)OC)=C2/C3=C\CSSSC)C[C@@H]1OC	97
COC(=O)NC1=C2/C(=C\CSSSC)[C@](O)(C#C/C=C\C#C[C@@H]2O[C@@H]2O[C@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](SC(=O)c4c(C)c(I)c(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]5O)c(OC)c4OC)[C@@H](C)O3)[C@H](O)[C@H]2O)CC1=O	97
*SC(=O)c1c(C)cc(O)cc1O	97
*SC(=O)c1c(C)cc(O)cc1OC	97
*SC(=O)c1c(OC)cc(O)c(I)c1C	97
*SC(=O)c1c(C)c(I)c(O)c(O)c1OC	97
*SC(=O)c1c(C)c(I)c(O)c(OC)c1OC	97
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@@H](NO)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	109, 97
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@H](O)[C@H](S)[C@@H](C)O3)O2)c(=O)[nH]c1=O	109, 97
CO[C@@H]1[C@@H](O)[C@H](C)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)[C@@H]1O	109, 97
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OCC(=O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	109
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C=C(O)C(=O)CO3)O2)c(=O)[nH]c1=O	109
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@H](O)C(=O)CO3)O2)c(=O)[nH]c1=O	109
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@H](O)[C@@H](N)CO3)O2)c(=O)[nH]c1=O	109
CN[C@H]1CO[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)C[C@@H]1O	109
CCN[C@H]1CO[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)C[C@@H]1OC	109, 97
*SC(=O)CC(O)/C=C/C=C/C=C/C=C/C=C/C=C/C	97
C=C/C=C/C=C/C=C/C=C/C=C/C=C/C	97
*SC(=O)CC(O)c1ccc(OC)c(O)c1Cl	97
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OCC(=O)[C@@](C)(O)[C@H]3O)O2)c(=O)[nH]c1=O	109
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@@H](N)[C@@](C)(O)[C@H]3O)O2)c(=O)[nH]c1=O	109, 97
O=P(O)(O)O[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	108
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	108
O=C(O)C(O)C(C[PH](=O)O)C(=O)O	46
O=C(O)C1(O)C[C@H](O)[C@@H](O)[C@H]([C@H](O)[C@H](O)COP(=O)(O)O)O1	71
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@@]3(C(=O)O)C[C@H](O)[C@@H](O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1	71
CCCC	35
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)[C@@]3(O)C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12	98
CC(=O)NCCP(=O)(O)O	46
CCNC(C)=O	46
COc1cc2c(cc1O)CN1CC[C@@]23C=CC(=O)C[C@H]13	92
COc1cc2c(cc1O)CN1CC[C@]23C=CC(=O)C[C@@H]13	92
O=C(O)[C@@H]1C=CCC2=C1N=C1CC=C[C@@H](C(=O)O)[C@@H]1N2	110
O=C(O)c1cccc2c1N=C1CC=C[C@@H](C(=O)O)[C@@H]1N2	110
O=C(O)C1=CC=CC2=Nc3c(cccc3C(=O)O)N[C@@H]12	110
O=C(O)[C@@H]1C=CCC2=Nc3ccccc3N[C@H]21	110
O=C(O)C1=CC=CC2=Nc3ccccc3N[C@@H]12	110
O=C(O)[C@@H]1C=CCC2=C1Nc1ccccc1N2	110
O=P(O)(O)OCC1=C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	108
CC(C)c1ccc2c(c1)CC[C@H]1C(C)(C)CCC[C@]21C	128
C=Cc1c(C)c2n3c1/C=C1\N=C(/C=c4/c(CC)c5c(n4[Mg]3)=C(CC5=O)C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)O)C(CC)=C1C	66
C=Cc1c(C)c2n3c1/C=C1\N=C(/C=c4/c(CC)c5c(n4[Mg]3)=C(CC5=O)C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)O)C(CCC)=C1C	66
C=Cc1c(C)c2n3c1/C=C1\N=C(/C=c4/c(CC)c5c(n4[Mg]3)=C(CC5=O)C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)O)C(CC(C)C)=C1C	66
*SC(=O)CC(N)=O	59, 98
CCC1=C(C)/C2=C/c3c(C(C)O)c(C)c4n3[Mg]n3c5c(c(C)/c3=C/C1=N2)C(=O)CC=5C1=N/C(=C\4)[C@@H](C)[C@@H]1CCC(=O)O	66
CCC1=C(C)/C2=C/c3c(C(C)O)c(C)c4n3[Mg]n3c5c(c(CC)/c3=C/C1=N2)C(=O)CC=5C1=N/C(=C\4)[C@@H](C)[C@@H]1CCC(=O)O	66
CCCC1=C(C)/C2=C/c3c(C(C)O)c(C)c4n3[Mg]n3c5c(c(CC)/c3=C/C1=N2)C(=O)CC=5C1=N/C(=C\4)[C@@H](C)[C@@H]1CCC(=O)O	66
CCc1c2c3n4/c1=C\C1=N/C(=C\c5c(C(C)O)c(C)c(n5[Mg]4)/C=C4\N=C(C=3CC2=O)[C@@H](CCC(=O)O)[C@@H]4C)C(C)=C1CC(C)C	66
C/C=C1\C2=N/C(=C\c3c(C(C)=O)c(C)c4n3[Mg]n3c5c(c(C)/c3=C/2)C(=O)[C@H](C(=O)OC)C=5C2=N/C(=C\4)[C@@H](C)[C@@H]2CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]1C	66
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3(O)C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12	98
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3(O)C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12	98
O=C(O)c1cccc2nc3ccccc3nc12	110
C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	136
O=C(O)c1ccc(C(=O)OCCO)cc1	102
*OCCOC(=O)c1ccc(C(*)=O)cc1	102
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)c1ccccc1N	110
Nc1ccccc1C(=O)CC(=O)O	110
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)c(O)cc1O	31
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)OP(=O)(O)OCCN)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	80
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)OP(=O)(O)OCCN)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)OP(=O)(O)OCCN)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	80
O=C(O)[C@@H]1C=CCC2(O)N[C@@H]3C(=NC12)CC=C[C@H]3C(=O)O	110
O=C(O)c1cccc2c1Nc1cccc(C(=O)O)c1N2	110
c1ccc2c(c1)Nc1ccccc1N2	110
c1ccc2nc3ccccc3nc2c1	110
Oc1cccc2nc3ccccc3nc12	110
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]4Nc5[nH]c(N)nc(=O)c5N[C@H]4C4=C3S[Mo](=O)(=O)S4)[C@@H](O)[C@H]2O)c(=O)n1	81
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)(O)O)C3=C(S[Mo](=O)(=S)S3)[C@@H]1N2	81
*C(=O)[C@@H](N)CSC(=O)c1ccccc1N	110
*C(=O)[C@@H](N)CSC(=O)CCCCCCC	110
CCCCCCCC(=O)CC(=O)c1ccccc1N	110
C[C@@]1(CC(=O)O)/C2=C/c3c(CC(=O)O)c(CCC(=O)O)c4n3[Ni]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)O)=C5CC(=O)O)[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)/C3=C/C(=N2)[C@H]1CCC(=O)O	66
C[C@@]1(CC(N)=O)/C2=C/c3c(CC(=O)O)c(CCC(=O)O)c4n3[Ni]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)O)=C5CC(=O)O)[C@@H](CCC(=O)O)[C@](C)(CC(N)=O)/C3=C/C(=N2)[C@H]1CCC(=O)O	66
C[C@@]1(CC(N)=O)C2=N[C@@H](C[C@@]34N=C(/C=C5/[C@@H](CC(=O)O)[C@H](CCC(=O)O)/C(=C/C6=N[C@H](C2)[C@@H](CC(=O)O)[C@@H]6CCC(=O)O)N5[Ni+])[C@@H](CCC(=O)O)[C@]3(C)CC(=O)N4)[C@H]1CCC(=O)O	66
N[C@@H](CN[C@@H](CCC(=O)O)C(=O)O)C(=O)O	39, 5
C=C[C@@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O)CC[C@@]3(C)[C@@H]2CC1	128
C=C[C@@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O)CC[C@@]3(C)[C@]2(O)CC1	128
C=C[C@@]1(C)C=C2[C@@H](O)C[C@@H]3C(C)(C)[C@H](O)CC[C@@]3(C)[C@@H]2CC1	128
CCCCCc1cc(/C=C2/N=C(c3ccc[nH]3)C=C2OC)[nH]c1C	99
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2cc(OC)c(O)cc21	92
OCc1[nH]c(-c2ccc[nH]2)cc1O	99
O=Cc1[nH]c(-c2ccc[nH]2)cc1O	99
COc1cc(-c2ccc[nH]2)[nH]c1C=O	99
CCCCCC1CCN=C1C	99
CCCCCc1cc[nH]c1C	99
CCCCCCCCCCCC1=CC(=O)CN1	99
CCCCCCCCCCCc1ccc[nH]1	99
[1*]C1=C(C=O)/C2=C/c3c(C(C)O)c(C)c4n3[Mg]n3c5c(c([2*])/c3=C/C1=N2)C(=O)CC=5C1=N/C(=C\4C)[C@@H](C)[C@@H]1CCC(=O)O	66
C=C[C@@H]1[C@H](C[C@@H]2NCCc3cc(OC)c(O)cc32)C(C(=O)OC)=CO[C@H]1O	92
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(O)c(O)cc21	92
COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1C2)OCO4	92
COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1[C@H]2O)OCO4	92
COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1[C@H]2OC(C)=O)OCO4	92
COc1ccc2c(c1OC)C(O)[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1[C@H]2OC(C)=O)OCO4	92
COc1ccc([C@H](OC(C)=O)[C@H]2c3c(cc4c(c3O)OCO4)CCN2C)c(C=O)c1OC	92
COc1ccc([C@H](OC(C)=O)[C@H]2c3c(cc4c(c3OC)OCO4)CCN2C)c(C=O)c1OC	92
COc1ccc([C@H](O)[C@H]2c3c(cc4c(c3O)OCO4)CCN2C)c(C=O)c1OC	92
COc1ccc2c(c1OC)C(O)O[C@@H]2[C@H]1c2c(cc3c(c2O)OCO3)CCN1C	92
O=C(O)C[C@](O)(CP(=O)(O)O)C(=O)O	46
COc1ccc(C[C@@H]2NCCc3cc(OC)c(OC)cc32)cc1O	92
COc1ccc(C[C@@H]2NCCc3cc(OC)c(OC)cc32)cc1OC	92
O=C1CC(O)(C(=O)O)CO1	38
COc1cc2c(cc1O)CN1CCC3=CCC(=O)[C@@H]2[C@@H]31	92
Oc1ccc(CC/N=C/c2ccc(O)c(O)c2)cc1	92
COc1cc2c(cc1O)CN1CC[C@]23C=C[C@H](O)C[C@@H]13	92
COc1cc2c(cc1O)CN1CC[C@]23CC[C@H](O)C[C@@H]13	92
COc1cc2c(cc1O)CN1CC[C@@]23CC[C@@H](O)C[C@H]13	92
CC(=O)[C@H](O)C1CNc2nc(N)[nH]c(=O)c2N1	81
O=C1[C@H](O)C(=O)[C@H](O)[C@@H](O)[C@@H]1O	57
O=C(O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)CO	57
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1N	5
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1N(C)C	5
CNc1cc2c(cc1C)nc1c(=O)[nH]c(=O)nc-1n2C[C@H](O)[C@H](O)[C@H](O)CO	5
CSCCCCCCC/C(=N/O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	88
C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@@H]1[C@@](C)(O)CC[C@@H]2C(C)(C)CCC[C@@]12C	128
CC[C@]12C=CCN3CC[C@]4(C(=Nc5cc(OC)ccc54)[C@@](O)(C(=O)OC)C1)[C@@H]32	74
CC[C@]12C=CCN3CC[C@@]4(c5ccccc5NC4[C@@](O)(C(=O)OC)C1)[C@@H]32	74
CC[C@]12C=CCN3CC[C@]4(C(=Nc5ccccc54)[C@@](O)(C(=O)OC)C1)[C@@H]32	74
C=C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(O)C1	128
C=C[C@@]1(C)CC[C@@H]2[C@](C)(CC[C@@H]3C(C)(C)CCC[C@@]23C)O1	128
C=CC1=C(C)/C(=C/C2=C(C=C)C(C)C(=O)N2)N=C1/C=c1\[nH]/c(=C\C2=NC(=O)C(C)=C2CCC(=O)O)c(CCC(=O)O)c1C	66
C=CC1=C(C)/C(=C/c2[nH]c(/C=C3\N=C(/C=C4\NC(=O)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C)c(C)c2C=C)NC1=O	66
CC1=CCC[C@@H]2[C@@](C)(CC/C(C)=C/COP(=O)(O)OP(=O)(O)O)[C@H](C)CC[C@@]12C	128
CSCCCCCCCC/C(=N/O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	88
O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F	6
O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F	6
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)cc1F	6
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)cc1F	6
O=S(=O)(O)CCSCCO	21
O=S(=O)(O)CCSCC(O)Cl	21
O=[C]c1ccncc1	6
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1C(=O)c1ccncc1	6
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1C(=O)c1ccncc1	6
NCCc1c[nH]c2cccc(O)c12	74
Oc1ccc2[nH]cnc2c1	66
CC(/C=C/C=C(C)/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)C(=O)O	127
N[C@@H](Cc1c[nH]c2cccc(O)c12)C(=O)O	74
NCCc1c[nH]c2cccc(OP(=O)(O)O)c12	74
CNCCc1c[nH]c2cccc(OP(=O)(O)O)c12	74
CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2	128
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CC=C1	129
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C=O	5
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C(=O)O	5
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1N	5
CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2	128
CC(C)c1cc2c(cc1O)[C@@]1(C)C[C@@H](O)CC(C)(C)[C@@H]1CC2	128
CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O	128
CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O	128
CC(C)c1cc2c(c(O)c1O)[C@@]1(CO)CCCC(C)(C)[C@@H]1CC2=O	128
C=C[C@]1(C)CC[C@@H]2C(=CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1	128
C=CC1=CC[C@@H]2[C@H](CC[C@@H]3C(C)(C)[C@H](O)C(=O)C[C@]32C)[C@@H]1C	128
CC(C)c1cc2c(c(O)c1O)[C@@]1(CO)CCCC(C)(C)[C@@H]1CC2	128
CC1=C[C@@]23CC[C@@H]4C(C)(C)[C@@H](O)[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3	128
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	130
CC1=C(CCC(=O)O)/C2=C/c3c(CCC(=O)O)c(C)c4n3[Fe]N3/C(=C\C1=N2)[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)/C3=C/C1=N/C(=C\4)[C@@](C)(CC(=O)O)[C@@H]1CCC(=O)O	66
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]12C	53
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O	130
O[C@H]1C(Cl)=CC=C(C(=C(Cl)Cl)c2ccc(Cl)cc2)[C@H]1O	43
COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O	96
Cc1cc(O)c2ccccc2n1	5
CC(C)=CCC/C(C)=C/CCC1(C)OC1Cc1c(O)c(C)[n+]([O-])c2ccccc12	5
CC(C)=CCC/C(C)=C/CC[C@@](C)(O)[C@@H]1Cc2c(c(C)[n+]([O-])c3ccccc23)O1	5
[C-]#[N+][C@@H](Cc1ccc(O)cc1)C(=O)O	39
[C-]#[N+]/C(=C/c1ccc(O)cc1)C(=O)O	39
CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1CC(C)C=O	74
CCCCCc1cc2c(c(O)c1C(=O)O)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2	31
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCc1ccc(O)cc1	122
CC/C=C\CCC(=O)/C=C/C(O)CCCCCCCC(=O)O	114
CC/C=C\CCC(=O)CCC(O)CCCCCCCC(=O)O	114
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCCCC/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCCCC/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCCCC/C=C\C/C=C\C/C=C\CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCCC/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
O=C1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	41
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
